Category,Subcategory,Difficulty,Question,Answer,Image
Music,General,Hard,What is the name of Whitney Houston's daughter named after the baby's father?,Bobbie,
Music,General,Hard,Who teamed up with Paul McCartney for ebony and Ivory?,Stevie Wonder,
Music,General,Hard,Were the Doobie Brothers actually brothers?,No,
Music,General,Hard,In 1978 how many weeks at No 1 were taken up by the Gibb family?,28#12#16#21,
Music,General,Hard,What was Taylor Dayne's first top ten hit?,Tell It To My Heart,
Music,General,Hard,Who is Leslie Sebastian Charles in chart terms?,Billy Ocean,
Music,General,Hard,What was the last No 1 in the 60s?,Someday We'll Be Together,
Music,General,Hard,Who had a No 1 with Brand New Key?,Melanie,
Music,General,Hard,Who had a 1994 No 1 with I Swear?,All-4-One,
Music,General,Hard,Which UK guitarist co-produced Bob Dylan's album Infidels?,Mark Knopfler,
Music,General,Hard,Which group wrote the songs for the movie Saturday Night Fever?,The Bee Gees,
Music,General,Hard,Who was Saving All My Love For You?,Whitney Houston,
Music,General,Hard,Who found himself Alone Again (Naturally)?,Gilbert O'Sullivan,
Music,General,Hard,Manhattan Skyline and Open Sesame were on which album?,Saturday Night Fever,
Music,General,Hard,1996 was the year of long-staying hits. How many No 1s were there?,9#5#12#20,
Music,General,Hard,Who made NO 1 with Sledgehammer?,Peter Gabriel,
Music,General,Hard,Which artist got Kangaroo in to the title of a top three hit?,Rolf Harris,
Music,General,Hard,What word was used to describe Peggy March?,Little,
Music,General,Hard,Which Barry had 70s chart success with Never Never Gonna Give You Up and Can't Get Enough Of Your Love Babe?,White,
Music,General,Hard,On which Stevie Wonder album did he team up with Michael Jackson to sing Get It?,Characters,
Music,General,Hard,Vision Of Love was the first British top ten hit for which female superstar?,Mariah Carey,
Music,General,Hard,Under what name did Jefferson Airplane regroup at the top of the charts?,Starship,
Music,General,Hard,"Which No 1 began, ""Sunshine came softly through my window today""?",Sunshine Superman,
Music,General,Hard,Who recorded the album Stranger In Town?,Bob Serger,
Music,General,Hard,In which year did Heart first have a top ten hit?,1976#1972#1981#1986,
Music,General,Hard,How is Leslie Wundermann better known?,Taylor Dayne,
Music,General,Hard,Who sang I'm Leaving It Up To You with Dale?,Grace,
Music,General,Hard,Which band recorded the album The Joshua Tree?,U2#The Police#The Specials#Roxy,
Music,General,Hard,In the 70s who put a Message In A Bottle?,Police,
Music,General,Hard,Which band had a big hit with You Make Me Wanna?,Usher,
Music,General,Hard,Money For Nothing was an 80s NO 1 for which band?,Dire Straits,
Music,General,Hard,Which Dimension had a 60s smash with Aquarius?,5th Dimension,
Music,General,Hard,Which US Boys band featured three members of the Wilson Family?,The Beach Boys,
Music,General,Hard,Keith Richards rocked on in which super group?,The Rolling Stones,
Music,General,Hard,Who was backed by The Shondells?,Tommy James,
Music,General,Hard,How many boys were there in The Pet Shop Boys?,2#1#4#3,
Music,General,Hard,Who fronted The Heartbreakers?,Tom Petty,
Music,General,Hard,Which heavy metal group took the name of Dutch-born members guitarist Eddie and drummer Alex?,Van Halen,
Music,General,Hard,Which 60s icon was backed by The Band?,Bob Dylan,
Music,General,Hard,Which band included Phil Collins and Peter Gabriel?,Genesis,
Music,General,Hard,Mickey Dolenz was in which 60s sensation group?,The Monkees,
Music,General,Hard,In which state did Chicago get together?,Illinois,
Music,General,Hard,Which band produced the album Dark Side Of The Moon?,Pink Floyd,
Music,General,Hard,Which group flew into the Hotel California?,The Eagles,
Music,General,Hard,R.E.M. cut the No 1 album Out Of what?,Time,
Music,General,Hard,Which band recorded the album Parallel Lines?,Blondie,
Music,General,Hard,Which band sang I want to Know What Love Is?,Foreigner,
Music,General,Hard,How many brothers were in the original Jackson family line up?,5#3#4#6,
Music,General,Hard,Tusk was a best-selling album for which band?,Fleetwood Mac,
Music,General,Hard,What did the letter O stand for in ELO?,Orchestra,
Music,General,Hard,Whose hits include Bad Moon Rising and Green River?,Creedence Clearwater Revival,
Music,General,Hard,Which all time great band featured Harrison and Starkey?,The Beatles,
Music,General,Hard,This refers to chanted or spoken rhyming lyrics often used in hip hop music?,Rapping,
Music,General,Hard,Which member of Take That shares his surname with a fruit?,Jason Orange,
Music,General,Hard,"What is the minimum number of musicians a band must have to be considered a ""big band""?",10#12#16#25,
Music,General,Hard,"What musical instrument's sales escalated from 228,000 in 1950 to 2.3 million in 1971?",The guitar,
Music,General,Hard,"What 1976 chart-topping song did Barry Manilow sing, but not write?",I Write the Songs,
Music,General,Hard,What does the Italian musical term adagio mean?,Slow,
Music,General,Hard,Who was the top-selling album artist of the 1970's according to Billboard?,Elton John,
Music,General,Hard,What's the only group to claim two of the top ten best-selling singles of the 1970's?,The Bee Gees,
Music,General,Hard,Who was the first country artist to sell over 10 million copies of an album?,Garth Brooks,
Music,General,Hard,What band is named after a scuplture in Seattle that hums in the wind?,Soundgarden,
Music,General,Hard,What two Frank Sinatra hits were tops for U.S. karaoke singers in 1993?,"New York, New York and My Way",
Music,General,Hard,What stringed symphonic instrument has a pedestal and a crown?,The Harp,
Music,General,Hard,What studio did the Beatles use to record 191 songs?,Abby Road,
Music,General,Hard,"What jazz musician got his nickname by shortening ""Satchel Mouth""?",Louis Armstrong,
Music,General,Hard,"What jazz trumpeter was dubbed the ""Prince of Darkness""?",Miles Davis,
Music,General,Hard,What did Def Leppard drummer Rick Allen lose in a 1984 auto accident?,An arm,
Music,General,Hard,"What Southampton junior high school musical was cancelled in 1994 when Shinnecock Indians objected to the "" Ug-a-wug"" song?",Peter Pan,
Music,General,Hard,"What classical conductor won posthumous Grammy Awards in 1991, 1992, and 1993?",Leonard Bernstein,
Music,General,Hard,"Who's ""Monk"" to jazz buffs?",Thelonious Monk,
Music,General,Hard,What California group waited 22 years to score their first chart-toping single since 1966?,The Beach Boys,
Music,General,Hard,"What city's opera house does ""The Phantom of the Opera"" prowl?",Paris,
Music,General,Hard,"Who scored his first platinum album since 1978 with ""The Icon Is Love"" in 1994?",Barry White,
Music,General,Hard,What Michael Jackson album spawned five chart-topping singles?,Bad,
Music,General,Hard,"What trumpeter became the oldest person ever to score a chart-topping single, in 1964?",Louis Armstrong,
Music,General,Hard,What rock star was trying to bite the head off a bat in concert when the bat decided to bite back?,Ozzy Osbourne,
Music,General,Hard,"What Shania Twain recording became the best-selling country music album ever by a female artist, in 1996?",The Woman in Me,
Music,General,Hard,"What patriotic song was originally titled ""The Defense of Fort McHenry?",The Star Spangled Banner,
Music,General,Hard,Who's waxed more gold and platinum albums than any other solo female artist?,Barbara Streisand,
Music,General,Hard,What singer for a 70's British rock quartet changed his name from Frederick Bulsara?,Freddie Mercury,
Music,General,Hard,"What rock'n'roll singer is memorialized by a eight-foot bronze statue in Lubbock, Texas?",Buddy Holly,
Music,General,Hard,"What Woody Guthrie song goes ""From California to the New York island / From the redwood forest to the Gulf Stream waters""?",This Land is Your Land,
Music,General,Hard,What Pink Floyd song was banned by the South African government after it became an anthem for black school children?,Another Brick in the Wall,
Music,General,Hard,What were the two most popular rock operas of 1969?,Hair and Tommy,
Music,General,Hard,What are the two most common unbowed stringed instruments found in a symphony orchestra?,The Harp and the Piano,
Music,General,Hard,What legendary soul singer wrecked his Corvette the first time he drove it?,Ray Charles,
Music,General,Hard,What tenor received a record 165 curtain calls at a Berlin opera house in 1988?,Luciano Pavarotti,
Music,General,Hard,"What Beatles single lasted longest on the charts, at 19 weeks?",Hey Jude,
Music,General,Hard,"What Broadway musical revival did Lou Diamond Philips refuse to shave the top of his head for, in 1996?",The King and I,
Music,General,Hard,Who appeared on the cover of Seventeen magazine before selling over 11 million copies of her debut album?,Whitney Houston,
Music,General,Hard,Who'd never been farther east than Montana when he wrote Proud Mary?,John Fogarty,
Music,General,Hard,What Kiss star sported the longest tongue in rock?,Gene Simmons,
Music,General,Hard,What Rodgers and Hammerstein show is the most often-performed musical in U.S. high schools?,Oklahoma!,
Music,General,Hard,"What genre did Ice Cube define as ""the network newscast black people never had""?",Rap,
Music,General,Hard,What 1865 Wagner opera opens on a ship?,Tristan and Isolde,
Music,General,Hard,What R&B vocal quartet titled its third album II in 1994?,Boyz II Men,
Music,General,Hard,"How many birthday candles were Cher, Dolly Parton and Sylivester Stallone each obliged to blow out in 1996?",50#40#60#55,
Music,General,Hard,"What bankrupt Las Vegas crooner spent $75,000 to refurbish his pet penguins' pond?",Wayne Newton,
Music,General,Hard,What hard-drinking country legend explains his bumpy life in the book I Lived to Tell It All?,George Jones,
Music,General,Hard,"Whose pop parody career includes the hits Addicted to Spuds, My Bologna and Eat It?",Wierd Al Yankovic's,
Music,General,Hard,"What bandleader became the first jazz musician to get an honorary degree from Columbia University, in 1973?",Duke Ellington,
Music,General,Hard,What female singer scored 14 million-selling singles between 1967 and 1973?,Aretha Franklin,
Music,General,Hard,Who was the first female artist to debut on the Billboard album chart at Number One?,Whitney Houston,
Music,General,Hard,What was the nickname of jazzman John Birks Gillespie?,Dizzy,
Music,General,Hard,Which of the inmates who heard Johnny Cash's 1958 San Quentin concert became the biggest country music star?,Merle Haggard,
Music,General,Hard,What mother and child spent years in Nashville shopping demos they'd recorded on a $30 cassette recorder?,The Judds,
Music,General,Hard,"What 15-year-old rock icon-to-be was grounded for the whole summer after sneaking out to her first concert, to see David Bowie?",Madonna,
Music,General,Hard,What Jackson actually had a million-selling LP called Let's Get Serious?,Jermaine Jackson,
Music,General,Hard,What Sinatra signature tune became Elvis Presley's best-selling posthumous hit?,My Way,
Music,General,Hard,What song-writing duo's hits made it to Broadway in the show Smokey Joe's Cafe?,Leiber and Stoller,
Music,General,Hard,How many Grammy Awards did Lawrence Welk garner during his 50-year career?,0#2#4#6,
Music,General,Hard,"What jazz musician got his nickname by shortening ""Satchel Mouth""?",Louis Armstrong,
Music,General,Hard,What rocker Darius Rucker's stage name?,Hootie,
Music,General,Hard,What British group got its name from the title of a 1950 Muddy Waters song?,The Rolling Stones,
Music,General,Hard,"Who was the youngest person to have a chart-topping solo single, in 1970?",Michael Jackson,
Music,General,Hard,What German playwright penned the lyrics to Mack the Knife and Alabama Song?,Bertholt Brecht,
Music,General,Hard,What's indicated by the word fine on a piece of sheet music?,The end,
Music,General,Hard,"What grungeless Seattle band's name is affectionately abbreviated ""Pot USA""?",The Presidents of the United States,
Music,General,Hard,"What question ends the Ira Gershwin lines ""I got rhythm / I got music / I got my man...""?",Who could ask for anything more?,
Music,General,Hard,What calypso singer founded the USA For Africa charity that recorded We Are the World?,Harry Belafonte,
Music,General,Hard,"What group's lead guitar player is known for his guitar amps with control knobs that go up to 11, ""one more than 10""?",Spinal Tap,
Music,General,Hard,"What was the best-selling album named after a city, in the 1970s?",Boston,
Music,General,Hard,What fellow Floridian did Jon Secada write and sing back-up for before going solo?,Gloria Estefan,
Music,General,Hard,"What song includes the lines ""I've lived a life that's full / I traveled each and ev'ry highway...""?",My Way,
Music,General,Hard,"What Beatles song advises ""One thing I can tell you is you got to be free""?",Come Together,
Music,General,Hard,What TV host went gold with the CD Romantic Christmas?,John Tesh,
Music,General,Hard,"What seven words complete the Purple Haze line ""Actin' funny, but I don't know why""?",Scuse me while I kiss the sky,
Music,General,Hard,Who adorned his last piano with 350 pounds of rhinestones?,Liberace,
Music,General,Hard,What did Melissa Etheridge title her first album after coming out of the closet?,Yes I Am,
